idInforme,categoriaInforme,nombreTrabajo,idArea
3d4f5b7d80cc4f,OPERATIVE,GESTION PROGRAMAS DE CONEXION INTERNET,47eed689ffb34b
440db0b1d07c47,ADMINISTRATIVE,DISEÑO EXPERIENCIAS CLIENTES I,16e7c697e6ea4a
16c9e5db878845,ADMINISTRATIVE,COMERCIAL HIDROGENO,f7ec2211712a4c
20df1be2a2e046,OPERATIVE,GESTION SERVICIO INTERNET,608d9050f9264c
cb2475d50a6e46,OPERATIVE,EVALUACION MANTENIMIENTO RCM,970111262bb94a
571bbc67383143,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,2ae1ea4054984c
ad2afc7ab5b64b,OPERATIVE,MANTENIMIENTO Y OPERACION INFRAESTRUCTURA CIVIL,5f9bb1e4639c41
1f36726e5aa541,OPERATIVE,PLANEACION Y ESTUDIOS TYD,d689c2ca797d4b
4491925d049742,OPERATIVE,ESTUDIANTE EN ENTRENAMIENTO,677fd16f42df41
78aa486f631547,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,b36dde6d075347
5c90b8ab15e44c,ADMINISTRATIVE,DEVOPS II,004853c963264b
4a27e2d897e241,ADMINISTRATIVE,PLANEACION DEMANDA,c8ddfe355a7648
2af6cac684eb4e,OPERATIVE,GESTION ADMINISTRATIVA COMERCIAL Y MANTENIMIENTO,140a1ccfa56540
0512d35a64284e,OPERATIVE,OPERACION MANTENIMIENTO MECANICO CENTRALES,f2e9da9fdebb4b
e2a111aa3c0348,ADMINISTRATIVE,INTERVENTORIA AMBIENTAL LINEA TRANSMISION,1f707e54a1874b
335f9e39ece642,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,abd99c92b99840
c4c7a787cfff42,OPERATIVE,GESTION ADMINISTRATIVA COMERCIAL,089e6454fbfd4c
47698997159548,OPERATIVE,EXPERIENCIAS DE SERVICIO,d392a6b6b98547
6b37bbbe05234d,OPERATIVE UNIONIZED,SUPERVISION OMM REDUCCION DE PERDIDAS,3451439c68374c
c71e3cd9e12244,OPERATIVE UNIONIZED,MANTENIMIENTO Y OPERACION CENTRALES MENORES,f1fed76057c644
501b5a7d19204f,OPERATIVE,SERVICIOS GENERALES,f1fed76057c644
5666eecf516749,ADMINISTRATIVE UNIONIZED,COMUNICACIONES PROYECTO REDUCCION DE PERDIDAS,46d5e18451df4b
1681dc074b4b4f,OPERATIVE,OPERACION CENTRAL HIDRAULICA,3a1948c059254b
0c33936e22ca41,ADMINISTRATIVE,GESTION ORDENES DE MANTENIMIENTO,fa14e718c47e4b
bdee55bf8d8247,OPERATIVE,ESTUDIANTE EN ENTRENAMIENTO,18218e4051b348
43f7480a7c6c45,ADMINISTRATIVE,SISTEMAS DE INGENIERIA TSA,3cd485e7eb6b4d
50fdaa2b25b94a,ADMINISTRATIVE,PMO TRANSMISION Y DISTRIBUCION,484dafe55ba049
0a46d18e186042,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,558bc3e2ed174a
9c4b27afc44248,ADMINISTRATIVE,ASEGURAMIENTO DEL SERVICIO,20967ea411dd4d
e22269fb6e1a44,OPERATIVE,INFORMACION TECNICA GIS INTERNET,de62593f678b43
a6ec0f92dd184b,OPERATIVE,SERVICIO POSTVENTA,d5b4055099564a
8e76364c903b4d,ADMINISTRATIVE,COMERCIAL CUENTAS CLAVES,fd167603fd934f
fed92111ec0143,OPERATIVE,GESTION OPERATIVA MOVILIDAD ELECTRICA,54f277174c9840
9753f7964f6c4c,ADMINISTRATIVE,PROGRAMADOR MANTENIMIENTO,4ca09db12d4e4e
16284cb68ae544,ADMINISTRATIVE,SUPERVISION FLOTA ELECTRICA,8bd3d797ab7a4b
bcb73d7fe4f943,ADMINISTRATIVE,GESTION ADMINISTRATIVA Y FINANCIERA TMSA,8bd3d797ab7a4b
60137df70bf745,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,442e6789fed743
c20f33b246ee4c,OPERATIVE,ALISTAMIENTO Y VERIFICACION DE MEDIDORES,7755a9012da941
4e1fb608dd884d,ADMINISTRATIVE,ANALISIS APLICACIONES TIEMPO REAL,472539753d5946
6874faaed81f4b,ADMINISTRATIVE,ASESORIA COMERCIAL,51d94d9cc06448
efb42eba7f904e,ADMINISTRATIVE,INFRAESTRUCTURA MOVILIDAD ELECTRICA,8bd3d797ab7a4b
1de8b1771b4f48,OPERATIVE,ESTUDIANTE EN ENTRENAMIENTO,ba394b2721b34a
6e43f667c3f34f,OPERATIVE,EXPERIENCIAS DE SERVICIO,28f0b593ad6d44
6f47ddb3fa024a,OPERATIVE,ASEGURAMIENTO DEL SERVICIO,a5cb1ea345c44c
c833846d866b48,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,ec6258bb99ee44
ac40b91babc842,ADMINISTRATIVE,PROTECCION Y TELECONTROL ZONA,396476dd6e5c4d
95cf4274291543,OPERATIVE,ACUERDOS DE PAGO,f6a3d5040dec45
71daaac127b840,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,5506f40b83134c
e0d00e3597ec4c,OPERATIVE,DESARROLLO DE SOFTWARE,d73da9ff50c44c
6c0202007aeb46,OPERATIVE,EXPERIENCIAS DE SERVICIO,e891dbcdf43d45
abe3ed82a19a43,ADMINISTRATIVE,SOCIAL PROYECTOS GENERACION,0b719087f0254a
d35850400ef541,OPERATIVE,MANTENIMIENTO DT-SFV-SE-LINEAS,6274f1da596c42
b7b99eb78d8041,OPERATIVE,GESTION RECURSOS PRADO Y CUCUANA,fb59327abee54b
c2bae204ab5347,OPERATIVE,PROMOTORIA COMERCIAL,cd1b8f547f454b
612e518becda49,OPERATIVE,ALMACENISTA CONDUCCION,c66daef7eb2942
3736ccdd78f64d,ADMINISTRATIVE,GESTION PROYECTOS TYD I,9e6d5e92444844
7273dcb32fec47,OPERATIVE,SOCIAL PROYECTOS GENERACION,a9e90c605ef443
d46c08912c7f4d,OPERATIVE,AMBIENTAL PROYECTOS GENERACION,0b719087f0254a
58f988255bfe4f,OPERATIVE,PLANEACION OBRAS MT BT,a0c61b40b13d4d
39a4699e201047,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,f8cadc9272944e
d2c8a21c23434c,ADMINISTRATIVE,DESARROLLO DE SOFTWARE,d73da9ff50c44c
47ad929b92a84d,OPERATIVE,ORDENES DE SERVICIO,6ae905f79f5649
286229f9842645,OPERATIVE,ASESORIA COMERCIAL,fd167603fd934f
75256a99bab648,OPERATIVE,ESTUDIANTE EN ENTRENAMIENTO,5506f40b83134c
1247923e597e44,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,0e7d624259a74a
d4ea0eb80e0f4c,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,54f277174c9840
8ba10c4ea6b64d,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,bf2e858d44c34d
8b7d38999ae44f,OPERATIVE,SUPERVISION MANTENIMIENTO TYD,9c7ef425f9c549
23b461dc42d54b,OPERATIVE,MANTENIMIENTO ELECTRICO SUBESTACIONES,8c138f02d58f4e
75edc85c8e7f4e,OPERATIVE,SUPERVISION OMM,2c3f918e07d84a
6e7cde2ff00448,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,970111262bb94a
d635c40423c842,ADMINISTRATIVE,SUPERVISION MANTENIMIENTO TYD,22d00c8fd1364b
66151efb8dc947,ADMINISTRATIVE,METODOLOGIAS TECNOLOGIA,49a5b8ab46664d
dc48473263af4c,OPERATIVE,GESTION MACROMEDICIONES,4b75e417596843
7d65844a016c4b,ADMINISTRATIVE,PROGRAMACION PROYECTOS GENERACION,f653ce2a44a74c
849bc0131b6f43,OPERATIVE,MANTENIMIENTO ELECTRICO SUBESTACIONES,31eac46dd9be40
a03633c1d9e44c,ADMINISTRATIVE,PROMOTORIA COMERCIAL,d0ed79059cdb45
815245e0a27f4d,OPERATIVE,INFORMACION TECNICA GIS,714732bd5e2f40
a2c61b83577145,OPERATIVE,GESTION ORDENES DE MANTENIMIENTO,e468dafbaf4a4b
c4f8dee4defb45,ADMINISTRATIVE,DISEÑO DE CONTROL PROTECCIONES Y TELECOMUNICACIONES TYD,a18a4eb3624d4d
a603c9dd6ab041,OPERATIVE,GESTION ADMINISTRATIVA COMERCIAL Y MANTENIMIENTO,65e8236f281e4a
c8a38549b58b4e,OPERATIVE,GESTION ADMINISTRATIVA COMERCIAL Y MANTENIMIENTO,21d710cab78741
e98f9cab2de946,ADMINISTRATIVE,EVALUACION INTEGRAL DEL NEGOCIO II,8af7b81e1d6148
044800e5f29848,OPERATIVE,ORDENES DE SERVICIO,3e16ac26b39d4c
9eb2f42316014b,ADMINISTRATIVE,FORMACION PROYECTOS,2ae1ea4054984c
83ef3c67a8a344,ADMINISTRATIVE,REPOSICION Y RECEPCION PUESTA EN SERVICIO PYT I,c5e51ef9832b4c
41d858bb1fa948,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,5b5af2b353554d
30b881556e0140,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,44fcf72ed2e847
0a315da9b4794b,OPERATIVE,ATENCION SOCIAL PROYECTOS GENERACION,0b719087f0254a
ebf0534d43c246,ADMINISTRATIVE,LIDER VENTAS NUEVOS NEGOCIOS,d850691b738d45
9c51e4508cca46,OPERATIVE,INSPECCION OBRAS CIVILES,96b7664dcdf542
c6739bf7a8a44a,OPERATIVE,MANTENIMIENTO ELECTRONICO,d7b8b0abd7994e
db4fe1c9012941,ADMINISTRATIVE,LIDER DE OPERACIONES Y MANTENIMIENTO,b237b798f77047
04f233adecd041,ADMINISTRATIVE,EXPERIENCIA DE CLIENTES CA,d850691b738d45
03dc9fc6c93243,ADMINISTRATIVE,GESTION FINANCIERA Y ADMINISTRACION,7ddf419e723a48
e2d8d22def7a49,ADMINISTRATIVE,REFRIGERACION INDUSTRIAL EFICIENCIA ENERGETICA,60898b0cc3c84c
4821512f57234f,ADMINISTRATIVE,MANTENIMIENTO MECANICO III,186306d139bc46
97d8808e276c4e,ADMINISTRATIVE,PROYECTOS FUNDACION INFRAESTRUCTURA,340af5d3a19f40
3fa90ac87d3b48,ADMINISTRATIVE,MANTENIMIENTO ELECTROMECANICO,d7b8b0abd7994e
9b31528afac045,ADMINISTRATIVE,ADMINISTRACION VENTAS CA,8ea9dd08a9664b
8c66f072016441,OPERATIVE,MANTENIMIENTO MECANICO IV,186306d139bc46
3cd5329e9c4d4a,ADMINISTRATIVE,LIDER COMPLEJO TERMICO COLON,c67f3bbc6cea43
61ebe51e55c542,ADMINISTRATIVE,LIDER COMPLEJO TERMICO COLON,09405b4f03c84a
d348bbd02f8945,ADMINISTRATIVE,AMBIENTAL CENTRALES TERMICAS,09405b4f03c84a
3795d6d5ff6148,ADMINISTRATIVE,LIDER PROYECTOS FOTOVOLTAICOS HN,afa4de64832440
445f7095d48f4d,ADMINISTRATIVE,GESTION DE OPERACIONES Y MANTENIMIENTO ACTIVOS FOTOVOLTAICOS,858a9daf4a2847
696bd71f4a2e4f,ADMINISTRATIVE,GESTION SST DE PROYECTOS,afa4de64832440
9e58f81d42f74e,ADMINISTRATIVE UNIONIZED,DEVOPS II,649142fa77bd43
1146ad52553940,ADMINISTRATIVE,ASESORIA COMERCIAL,d850691b738d45
53f370784bfd47,OPERATIVE,PLANEACION MANTENIMIENTO EOLICO,7ddf419e723a48
b83964e75a0649,OPERATIVE,APRENDIZ EXPERIENCIA DE CLIENTES,7efeee8cb8884e
36dc0c72994141,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,6dd76f14b36b45
bf3c530d2dc24a,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,982fd063798b41
0271a749787b41,ADMINISTRATIVE,COMERCIAL CUENTAS CLAVE HN,a6eb60d201434e
277333a0f7424b,UNIONIZED,INSTRUMENTISTA III,a9e216a9e5fd49
d4b24244cacb41,ADMINISTRATIVE,ANALISTA SISTEMAS DE LOGISTICA,170bee9684db4e
04531a3e43114c,ADMINISTRATIVE,PROYECTOS FOTOVOLTAICOS,afa4de64832440
585cea70df7342,ADMINISTRATIVE,GESTION COMBUSTIBLES II,faf359f71e4740
d37bc88d95634f,,,a79c5983e43444
43ccb2110be944,OPERATIVE UNIONIZED,ANALISIS MEDIDA,e0904c49ab3e43
1b3dbea3eae047,ADMINISTRATIVE UNIONIZED,ASEGURAMIENTO CICLO COMERCIAL,750001d0a69440
fc7a21d0508848,ADMINISTRATIVE UNIONIZED,GESTION DE CREDITO,d26b4fd6af554c
f8509a0706354b,ADMINISTRATIVE,GESTION CONTRATACION CLIENTES,08cbbfa5da854b
47e798e0662844,ADMINISTRATIVE UNIONIZED,DESEMPEÑO DEL SERVICIO INTERNET,47eed689ffb34b
b46992ef5d244c,ADMINISTRATIVE,GESTION ADMINISTRATIVA TRANSMISION Y DISTRIBUCION,72da4152ec2742
b52667b626474d,OPERATIVE UNIONIZED,DESARROLLO DE PROYECTO,2ae1ea4054984c
0dd83fda76924f,ADMINISTRATIVE,GESTION MEDIDA,f29a6e43e6ce44
6bbd9459e5904a,ADMINISTRATIVE UNIONIZED,ESTRUCTURACION PROYECTOS INTEGRALES,b72c82df32fb45
77cf134624b148,OPERATIVE,GESTION SST,6bfc0f2b753a4b
bf4af1b11f0342,ADMINISTRATIVE,GESTION OPERATIVA COMERCIO EXTERIOR,4fc7870f8f644a
a31e1f65360b4c,ADMINISTRATIVE UNIONIZED,BIENES INMUEBLES,2775a08e4c3d42
ca0eef409a3b4b,UNIONIZED,OPERACION DE PLANTA II,cca6165b26b047
4f1ca8a2af494c,ADMINISTRATIVE UNIONIZED,ANALISIS OPERACION,9fad3e1aeacb44
adfb42e158d94d,ADMINISTRATIVE,GESTION SST,efdc8348a1a14a
1b75a0990c584d,ADMINISTRATIVE UNIONIZED,LIDER VENTAS,e828b35227a84f
3ef9a77cf9674c,ADMINISTRATIVE UNIONIZED,OPERACION Y MANTENIMIENTO SUBESTACIONES,a3bf7e1df8ef4e
56d3eed197c448,ADMINISTRATIVE UNIONIZED,ANALISIS Y OPERACION TIEMPO REAL,7e14712ff68d49
2596974d555e43,ADMINISTRATIVE UNIONIZED,ANALISIS Y OPERACION TIEMPO REAL,c757cf3ffdc844
c0da3727f29149,ADMINISTRATIVE UNIONIZED,SISTEMAS FOTOVOLTAICOS,b2301a8c9a0f4d
d5d91f6e2a6249,ADMINISTRATIVE UNIONIZED,CIVIL PROYECTOS FOTOVOLTAICOS,97e2cac8b45c4b
f3727d9935ce4d,ADMINISTRATIVE UNIONIZED,EXPERIENCIAS DE SERVICIO,f8438223f14941
470e6789787641,ADMINISTRATIVE UNIONIZED,EXPERIENCIAS DE SERVICIO,51c3872dd5e448
a2b95c7d8aed40,OPERATIVE,OPERACION DE CUARTO DE CONTROL,58de099089dd46
b3316fd080a84e,ADMINISTRATIVE UNIONIZED,INTERVENTORIA ELECTRICA,e3418ae34fdf40
de9b78e383174a,OPERATIVE UNIONIZED,SUPERVISION MEDIDA,750001d0a69440
8fdea66cb8fd4c,ADMINISTRATIVE UNIONIZED,COMERCIAL CUENTAS CLAVES,51d94d9cc06448
211ef8d22cbc47,ADMINISTRATIVE UNIONIZED,COMERCIAL CUENTAS CLAVES,e828b35227a84f
475cfc9ba78c48,ADMINISTRATIVE UNIONIZED,DEVOPS I,3025746acf3c4c
305d41d3865343,OPERATIVE,ESTUDIANTE EN PRACTICA,3777f9e0efe746
33b0f82fe22e43,ADMINISTRATIVE,GESTION SOCIAL PROYECTOS,717821daf39448
09dc588207b64c,ADMINISTRATIVE UNIONIZED,COMERCIAL CUENTAS CLAVES,eb6c66e4cac243
a6979ed58b0c49,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,206afc42b0954c
fb66e30f277046,ADMINISTRATIVE,ESTUDIANTE EN ENTRENAMIENTO,6dd76f14b36b45
9c254e2015db41,ADMINISTRATIVE UNIONIZED,LIDER DEVOPS TECNOLOGIA,677fd16f42df41
b33c66dfc06a45,ADMINISTRATIVE,PLANEACION MANTENIMIENTO REDES,839dc950f12042
51a23767d1e945,OPERATIVE UNIONIZED,MANTENIMIENTO RUTINARIO ELECTRICO CENTRALES GENERACION,a5be7c7a4a1544
d1ee3a4311ea41,ADMINISTRATIVE,FORMACION PROYECTOS,b36dde6d075347
7512375b9bff47,ADMINISTRATIVE,DESARROLLO CANAL MARCA PROPIA,d5b4055099564a
d2a69907c52a4a,OPERATIVE,LIDER PROYECTO REDUCCION DE PERDIDAS ZONA,4b75e417596843
b3060d77bf5b48,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,e594cf9b06404b
d43253b95fcd4c,OPERATIVE,ORDENES DE SERVICIO,e8d2804592f24d
0383f30ea47948,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,115c9dd375cc41
30424f0cc32447,OPERATIVE,GESTION ORDENES DE MANTENIMIENTO,42efcb6d30ba46
1876268b6c594e,OPERATIVE,GESTION ORDENES DE MANTENIMIENTO,19df7763085c4d
11e54be43d2a40,ADMINISTRATIVE,ALIANZAS MUVERANG,54f277174c9840
7eabd5936aa040,ADMINISTRATIVE UNIONIZED,COMUNICACIONES EXTERNAS,36a742f16f5b45
bd969e7c00254d,ADMINISTRATIVE UNIONIZED,PLANEACION FISCAL I,a7d0acf3521343
3ea78ff1a4b345,ADMINISTRATIVE,MANTENIMIENTO DT-SFV-SE-LINEAS,a3bf7e1df8ef4e
9daadf150d1e42,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,e891dbcdf43d45
00dd66f8988343,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,3cd485e7eb6b4d
5e4ec90287094c,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,396476dd6e5c4d
4d3a1967094b43,ADMINISTRATIVE,OPERACION TIEMPO REAL INTERNET II,7efbc5dd69d44d
0583398830c645,ADMINISTRATIVE,SUPERVISION VENTAS PAP INTERNET,f05dd59d08e34a
b872c55914b74d,OPERATIVE,ESTUDIANTE EN ENTRENAMIENTO,7f7ea0eb4d5b41
3230db253a9546,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,d26b4fd6af554c
d6dd210187034f,APPRENTICE IN PRODUCTIVE PERIOD,ESTUDIANTE EN PRACTICA,f8cadc9272944e
b28bbed3284f4a,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,a4d4755ecab54f
e32e2d7b259d4d,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,0d9cfda5b91a44
d5f8574dd43743,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,6c76bc1f2e6044
0ba72dd9f70843,OPERATIVE,ESTUDIANTE EN ENTRENAMIENTO,f7ec2211712a4c
43091fdbb27244,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,3c72c884c65745
f6009e2ab25e43,OPERATIVE,OPERACION Y MANTENIMIENTO TECNOLOGIA,649142fa77bd43
dc548a5b89434f,OPERATIVE,OPERACION ENERGIA DIGITAL,9c9c5357b16047
f6788ee1a29c4a,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,97e2cac8b45c4b
a79ce769255c48,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,6274f1da596c42
ca971e938f664f,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,f40fb661e49a4e
1711936d703345,ADMINISTRATIVE,ESTRUCTURACION PRODUCTOS Y SERVICIOS INTERNET,47eed689ffb34b
8ee7733f1d5b45,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,4816c43516f04a
404d78d77b4c4c,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,166adf86235e4d
f3e6c26d0b1346,OPERATIVE,GESTION ADMINISTRATIVA PROYECTOS GENERACION,1f707e54a1874b
f5f220a7911845,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,a26a42d2a1e246
84a4375ce76543,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,e7029ccecbdd44
c608ae811a5e4f,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,3e75beba411c42
6fb7dbd21b7a4a,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,bc0d131d6b404a
5ed9e322b88549,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,a18a4eb3624d4d
be57e89bc0d04c,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,e0ee5bdc34e14b
3bdd7ad045f84c,OPERATIVE,GESTION ABASTECIMIENTO INTERNET,38e81fc7870744
355d1151d52149,ADMINISTRATIVE,INFORMACION TECNICA MANTENIMIENTO INTERNET,de62593f678b43
3ed4c2b040004e,ADMINISTRATIVE,COMUNICACIONES PROYECTO REDUCCION DE PERDIDAS,c256858d0cf24d
af00bb5106b443,ADMINISTRATIVE,INGENIERIA SISTEMAS DE COMBUSTION-VAPOR EFICIENCIA ENERGETICA,c0ae6b3c411a46
16fa454bc98343,OPERATIVE,ADMINISTRACION SOLUCIONES ENERGETICAS,1ff61b68b2634d
46bd997f2a274b,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,b4776ddec2b34a
2b97f92ab39b4d,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,36b5f879bc1147
9a7e3290ae3e47,APPRENTICE IN SCHOOL PERIOD,APRENDIZ SENA,166adf86235e4d
09d872a5ebd84d,APPRENTICE IN SCHOOL PERIOD,APRENDIZ SENA,5c27fe2c8dd940
56255a4814cd44,APPRENTICE IN SCHOOL PERIOD,APRENDIZ SENA,7755a9012da941
c31aa63abe474c,APPRENTICE IN SCHOOL PERIOD,APRENDIZ SENA,f29a6e43e6ce44
01311b6c6dd54c,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,5c27fe2c8dd940
667d9c07f49143,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,fc03cff971ee42
7d19c9f5258f48,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,234e92ae23554a
55dc81c6fa924a,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,2aca1654a48b49
cd11c453f5424c,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,72da4152ec2742
8abf18c2ccbc46,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,efdc8348a1a14a
8148560b534645,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,7056d13aa0b74b
ee24e50344e04a,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,c616ed2582f048
683899b1b97244,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,7755a9012da941
1c18e140545b43,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,e828b35227a84f
c6548b4abb554b,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,78f273a7a94f41
16b7f4894fa949,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,08cbbfa5da854b
5d4efaf605b648,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,fb34387c6c5a4e
0b6019f5c6c74e,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,2d363a4a78424d
f45ea5b66a8146,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,aaa88bce200049
d2ab3ae685c84a,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,c8ddfe355a7648
279fe1650bd242,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,6f2ea97c5ef640
1cb2ce2254fb4d,PRACTICUM STUDENTS,APRENDIZ SENA,bcd888617e8848
c1f5ce73cffd4e,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,7357311a170446
342c8435abfe40,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,b2301a8c9a0f4d
1e2369c6d17947,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,6dd76f14b36b45
a208931d5f3545,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,65aa2c2dd5d44f
f5dbe68c5bca47,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,9323ad8a9bb440
577462eadbdc4f,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,740643a9fb0d49
9611afd7173244,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,b895306988a84e
c938ecca438b4d,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,22d00c8fd1364b
b1e33cae8a1541,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,c3280ef8775b48
d6b00b2614d44b,APPRENTICE IN SCHOOL PERIOD,APRENDIZ SENA,a90942558d2549
7190b75b519b4a,APPRENTICE IN SCHOOL PERIOD,APRENDIZ SENA,558bc3e2ed174a
e190373c001f49,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,c4617c17596047
918699907c7544,APPRENTICE IN SCHOOL PERIOD,APRENDIZ SENA,115c9dd375cc41
84111d6bba8c45,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,18218e4051b348
27d4cb43dff34f,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,ee8283b3b3e242
be79d674f14040,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,9889d5613dd741
a12ab58ef29d45,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,3feda7edb87d46
1ccc960841ce45,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,9ee4e7df0b6b45
44a5fbf49ebc48,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,49a5b8ab46664d
7468db906cc34d,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,1e6b9de87c7b44
6cfac1687eee43,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,fdc914044a6f47
f009fbc7abb241,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,20967ea411dd4d
816c6dc1935341,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,e1df049fb6234d
80b44c6e17cb42,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,c0e4c7d1bced45
e1bc653ca94d46,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,beb5bd7996f740
ba1e29849be24e,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,3ac0646c08cb49
c2139d9c50c948,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,717821daf39448
17cff598041f43,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,16a7c1e7666247
ef0023b92cf04b,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,a5cb1ea345c44c
60e54e13cec94f,APPRENTICE IN SCHOOL PERIOD,APRENDIZ SENA,eb1a3430b5ed40
371f0053b6ea43,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,b5f3fe5d371a40
5880093f685a4e,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,1ff61b68b2634d
c6a57ba3e3dc4a,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,b8c91549f30d42
b96f81411cfa4d,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,d87a4d6e6dac45
ab98aa26d41e4f,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,9ee4509b8a994f
18c6165f02de42,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,714732bd5e2f40
af6ab42c27a040,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,d319fbfddc2a4e
